Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Payment Method Variant,Modification Merchant Reference,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Merchant Order Reference,Store
CrewClothing,CrewClothingPOS,NL36H3CNB3GZ2C32,2023-09-11 12:07:40,visa,2023-09-11 12:09:17,BST,Settled,GCH3HFGRFC8X3SG2,GBP,,27.00,1,GBP,,26.90,,0.04,0.01,0.05,visastandarddebit,<auto>,576,,,,,,,,,133
CrewClothing,CrewClothingPOS,J6XX8WF82LTNXPB2,229A0139664,visa,2023-09-11 12:09:21,BST,Settled,JMGLPPZXG6RTJ482,GBP,,18.00,1,GBP,,17.92,,0.03,0.01,0.04,visastandarddebit,<auto>,576,,,,,,,,,229
CrewClothing,CrewClothingPOS,XN3BFGGSP66J8C52,121A0118159,visa,2023-09-11 12:09:22,BST,Refunded,Z2RV4TWGFR7CC462,GBP,65.00,,1,GBP,65.00,,,,,,visastandarddebit,121A0118159,576,,,,,,,,,121
CrewClothing,CrewClothingPOS,XNWH7M5PXNFNTM52,162A0128829,visa,2023-09-11 12:09:24,BST,Settled,KS755TWGFR7CC462,GBP,,30.40,1,GBP,,30.28,,0.05,0.01,0.06,visapremiumdebit,<auto>,576,,,,,,,,,162
CrewClothing,CrewClothingPOS,MVS9XLDCKWHNWPG2,179A0122660,mc,2023-09-11 12:09:26,BST,Settled,HNMFZZVH8KPJDXG2,GBP,,35.00,1,GBP,,34.85,,0.06,0.02,0.07,mcstandarddebit,<auto>,576,,,,,,,,,179
CrewClothing,CrewClothingPOS,KSN6S32TKMRSK2C2,214A0117233,visa,2023-09-11 12:09:26,BST,Settled,F5N6PMRCM29WTRG2,GBP,,39.00,1,GBP,,38.85,,0.06,0.01,0.08,visastandarddebit,<auto>,576,,,,,,,,,214
CrewClothing,CrewClothingPOS,R9Z5M93N3Q2PV832,630A0113307,mc,2023-09-11 12:09:49,BST,Settled,VSSVMHGSVK3VQ482,GBP,,33.29,1,GBP,,33.15,,0.05,0.02,0.07,mcstandarddebit,<auto>,576,,,,,,,,,630
CrewClothing,CrewClothingPOS,WZRVZJQLH754KH52,176A0112367,visa,2023-09-11 12:09:55,BST,Settled,WM8VFKZ8H8TJGHH2,GBP,,29.00,1,GBP,,28.88,,0.05,0.01,0.06,visastandarddebit,<auto>,576,,,,,,,,,176
CrewClothing,CrewClothingPOS,NG479N6SN8HBFF32,189A0176194,visa,2023-09-11 12:10:17,BST,Settled,LDZFKTWGFR7CC462,GBP,,35.00,1,GBP,,34.86,,0.06,0.01,0.07,visastandarddebit,<auto>,576,,,,,,,,,189
CrewClothing,CrewClothingPOS,LLJW82TBH3699VB2,192A0152036,mc,2023-09-11 12:10:27,BST,Settled,XRQDNQ9QRXVH6XG2,GBP,,31.55,1,GBP,,31.42,,0.05,0.02,0.06,mcstandarddebit,<auto>,576,,,,,,,,,192
CrewClothing,CrewClothingPOS,CHPZK455945TK2C2,616A0140181,visa,2023-09-11 12:10:30,BST,Settled,T6KB9QZXG6RTJ482,GBP,,50.00,1,GBP,,49.80,,0.08,0.02,0.10,visastandarddebit,<auto>,576,,,,,,,,,616
CrewClothing,CrewClothingPOS,F3MBM48FXJGTK2C2,195A0115984,visa,2023-09-11 12:10:34,BST,Settled,Q32DQL8XXH7NT6G2,GBP,,65.00,1,GBP,,64.75,,0.10,0.02,0.13,visastandarddebit,<auto>,576,,,,,,,,,195
CrewClothing,CrewClothingPOS,JRQM56SWQF2XRP52,221A0149544,mc,2023-09-11 12:10:35,BST,Settled,QDHLQL8XXH7NT6G2,GBP,,50.00,1,GBP,,49.75,,0.08,0.02,0.15,mcstandardcredit,<auto>,576,,,,,,,,,221
CrewClothing,CrewClothingPOS,ZJPHBHB3RFNR8HG2,236A0108887,mc,2023-09-11 12:11:00,BST,Settled,TGW9XL8XXH7NT6G2,GBP,,49.00,1,GBP,,48.80,,0.08,0.02,0.10,mcstandarddebit,<auto>,576,,,,,,,,,236
CrewClothing,CrewClothingPOS,PSCDCJNDGVM89VB2,234A0114343,mc,2023-09-11 12:11:04,BST,Settled,GCK7D3NTFWVFZP72,GBP,,10.00,1,GBP,,9.95,,0.02,0.01,0.02,mcstandarddebit,<auto>,576,,,,,,,,,234
CrewClothing,CrewClothingPOS,B7LLRKC7X7KCHK52,2023-09-11 12:09:34,mc,2023-09-11 12:11:29,BST,Settled,LMXQQQZXG6RTJ482,GBP,,31.50,1,GBP,,31.34,,0.05,0.02,0.09,mcpremiumcredit,<auto>,576,,,,,,,,,133
CrewClothing,CrewClothingPOS,F7GV5DN9FVCMPPG2,613A0124683,mc,2023-09-11 12:11:34,BST,Settled,K4NHFBDH2N2J8HH2,GBP,,49.00,1,GBP,,48.75,,0.08,0.02,0.15,mcstandardcredit,<auto>,576,,,,,,,,,613
CrewClothing,CrewClothingPOS,RNVW7TZ23X7KFXB2,231A0118614,mc,2023-09-11 12:12:00,BST,Settled,M6C983WH8KPJDXG2,GBP,,26.10,1,GBP,,26.00,,0.04,0.01,0.05,mcstandarddebit,<auto>,576,,,,,,,,,231
CrewClothing,CrewClothingPOS,HT825N5PXNFNTM52,113A0202481,visa,2023-09-11 12:12:12,BST,Settled,NJ3K4RZXG6RTJ482,GBP,,28.00,1,GBP,,27.89,,0.04,0.01,0.06,visastandarddebit,<auto>,576,,,,,,,,,113
CrewClothing,CrewClothingPOS,CNFGBMHLC8XZ2C32,612A0109900,mc,2023-09-11 12:12:12,BST,Settled,CL6RPCM6JWDMM6G2,GBP,,15.00,1,GBP,,14.94,,0.02,0.01,0.03,mcstandarddebit,<auto>,576,,,,,,,,,612
CrewClothing,CrewClothingPOS,GHCGT7T29LCH2C52,603A0114058,visa,2023-09-11 12:12:22,BST,Settled,CXHNKVWGFR7CC462,GBP,,75.00,1,GBP,,74.54,,0.12,0.11,0.23,visastandardcredit,<auto>,576,,,,,,,,,603
CrewClothing,CrewClothingPOS,M7F69TBVRCVPV832,187A0126898,mc,2023-09-11 12:13:12,BST,Refunded,FNVF7DM6JWDMM6G2,GBP,18.00,,1,GBP,18.00,,,,,,mcpremiumcredit,187A0126898,576,,,,,,,,,187
CrewClothing,CrewClothingPOS,TGNR47PM3ZNWRP52,182A0156027,visa,2023-09-11 12:13:23,BST,Settled,MW3QNRZXG6RTJ482,GBP,,29.40,1,GBP,,29.28,,0.05,0.01,0.06,visastandarddebit,<auto>,576,,,,,,,,,182
CrewClothing,CrewClothingPOS,XHXZ5FJWH4MMMM52,2023-09-11 12:12:01,mc,2023-09-11 12:13:29,BST,Settled,V5265WWGFR7CC462,GBP,,29.00,1,GBP,,28.84,,0.05,0.02,0.09,mcpremiumcredit,<auto>,576,,,,,,,,,133
CrewClothing,CrewClothingPOS,J9C79VHCSHBSC2C2,114A0116246,visa,2023-09-11 12:13:34,BST,Settled,V6R5GW7MDT3TLKH2,GBP,,35.10,1,GBP,,34.96,,0.06,0.01,0.07,visastandarddebit,<auto>,576,,,,,,,,,114
CrewClothing,CrewClothingPOS,KZT3DTVQCHVJFXB2,113A0202482,visa,2023-09-11 12:13:40,BST,Settled,K877GCDH2N2J8HH2,GBP,,51.40,1,GBP,,51.20,,0.08,0.02,0.10,visastandarddebit,<auto>,576,,,,,,,,,113
CrewClothing,CrewClothingPOS,DG3S2Q94DPSBFF32,113A0202483,mc,2023-09-11 12:13:48,BST,Settled,W4HMHDM6JWDMM6G2,GBP,,9.90,1,GBP,,9.84,,0.02,0.01,0.03,mcpremiumcredit,<auto>,576,,,,,,,,,113
CrewClothing,CrewClothingPOS,P9PV2DT42RPJFXB2,212A0120280,visa,2023-09-11 12:13:51,BST,Settled,BXDGVWT9GVWXVT32,GBP,,32.00,1,GBP,,31.88,,0.05,0.01,0.06,visastandarddebit,<auto>,576,,,,,,,,,212
CrewClothing,CrewClothingPOS,G6453DT42RPJFXB2,156A0118719,mc,2023-09-11 12:13:59,BST,Settled,CBXHXWT9GVWXVT32,GBP,,85.50,1,GBP,,85.07,,0.14,0.03,0.26,mcpremiumcredit,<auto>,576,,,,,,,,,156
CrewClothing,CrewClothingPOS,JZN2JVHCSHBSC2C2,116A0113316,visa,2023-09-11 12:14:02,BST,Settled,BVPNDWWGFR7CC462,GBP,,34.00,1,GBP,,33.87,,0.05,0.01,0.07,visastandarddebit,<auto>,576,,,,,,,,,116
CrewClothing,CrewClothingPOS,D5R59T6HDCH3CH52,127A0116962,mc,2023-09-11 12:14:02,BST,Settled,C39JNW7MDT3TLKH2,GBP,,170.00,1,GBP,,169.16,,0.27,0.06,0.51,mcstandardcredit,<auto>,576,,,,,,,,,127
CrewClothing,CrewClothingPOS,RFQ2PZ8R6TBXZP52,188A0118769,mc,2023-09-11 12:14:12,BST,Settled,PGPMJMZ8H8TJGHH2,GBP,,69.00,1,GBP,,68.65,,0.11,0.03,0.21,mcpremiumcredit,<auto>,576,,,,,,,,,188
CrewClothing,CrewClothingPOS,JV9VRNRC3TP4J4C2,214A0117234,mc,2023-09-11 12:14:16,BST,Settled,VXMPJN8XXH7NT6G2,GBP,,25.00,1,GBP,,24.87,,0.04,0.01,0.08,mcpremiumcredit,<auto>,576,,,,,,,,,214
CrewClothing,CrewClothingPOS,PNG6RQ23J49H4FG2,187A0126899,visa,2023-09-11 12:14:28,BST,Settled,BWCJ7SZXG6RTJ482,GBP,,32.00,1,GBP,,31.88,,0.05,0.01,0.06,visastandarddebit,<auto>,576,,,,,,,,,187
CrewClothing,CrewClothingPOS,DXB4L2NSXN3JBFG2,192A0152037,visa,2023-09-11 12:14:28,BST,Settled,XZ6GVW7MDT3TLKH2,GBP,,30.40,1,GBP,,30.28,,0.05,0.01,0.06,visastandarddebit,<auto>,576,,,,,,,,,192
CrewClothing,CrewClothingPOS,CC5J32KJP27PXPB2,625A0116187,mc,2023-09-11 12:14:52,BST,Settled,NFK72FM6JWDMM6G2,GBP,,14.40,1,GBP,,14.33,,0.02,0.01,0.04,mcpremiumcredit,<auto>,576,,,,,,,,,625
CrewClothing,CrewClothingPOS,Q9XZJLVXSRB99VB2,118A0121654,mc,2023-09-11 12:15:05,BST,Refunded,L9H4XN8XXH7NT6G2,GBP,33.30,,1,GBP,33.30,,,,,,mcstandarddebit,118A0121654,576,,,,,,,,,118
CrewClothing,CrewClothingPOS,PNNHWHL5QSZSF232,156A0118720,mc,2023-09-11 12:15:15,BST,Settled,VWXFJQRCM29WTRG2,GBP,,65.00,1,GBP,,64.71,,0.10,0.06,0.13,mcstandarddebit,<auto>,576,,,,,,,,,156
CrewClothing,CrewClothingPOS,KKBRWNHLC8XZ2C32,114A0116247,mc,2023-09-11 12:15:30,BST,Settled,M7MMBFM6JWDMM6G2,GBP,,31.50,1,GBP,,31.34,,0.05,0.02,0.09,mcpremiumcredit,<auto>,576,,,,,,,,,114
CrewClothing,CrewClothingPOS,VLSGLLNDGVM89VB2,633A0105204,visa,2023-09-11 12:15:31,BST,Settled,X6PGPXT9GVWXVT32,GBP,,84.00,1,GBP,,83.59,,0.13,0.03,0.25,visastandardcredit,<auto>,576,,,,,,,,,633
CrewClothing,CrewClothingPOS,XM2ZHNDBNRLZ2C32,182A0156028,visa,2023-09-11 12:15:42,BST,Settled,LS4BHX7MDT3TLKH2,GBP,,24.00,1,GBP,,23.90,,0.04,0.01,0.05,visastandarddebit,<auto>,576,,,,,,,,,182
CrewClothing,CrewClothingPOS,R58TQRB7VT5VM232,196A0120882,visa,2023-09-11 12:15:45,BST,Settled,VCJ3TSZXG6RTJ482,GBP,,80.00,1,GBP,,79.69,,0.13,0.02,0.16,visastandarddebit,<auto>,576,,,,,,,,,196
CrewClothing,CrewClothingPOS,XQHP6GJWH4MMMM52,613A0124684,visa,2023-09-11 12:15:46,BST,Settled,WMP7JX7MDT3TLKH2,GBP,,65.00,1,GBP,,64.75,,0.10,0.02,0.13,visastandarddebit,<auto>,576,,,,,,,,,613
CrewClothing,CrewClothingPOS,KQTXW4CM8M8J7XB2,167A0123531,visa,2023-09-11 12:15:47,BST,Settled,GCG7JX7MDT3TLKH2,GBP,,69.00,1,GBP,,68.73,,0.11,0.02,0.14,visastandarddebit,<auto>,576,,,,,,,,,167
CrewClothing,CrewClothingPOS,X7Z8RD6XQ6DPV832,113A0202484,visa,2023-09-11 12:15:54,BST,Settled,MM6VCNZ8H8TJGHH2,GBP,,87.30,1,GBP,,86.97,,0.14,0.02,0.17,visastandarddebit,<auto>,576,,,,,,,,,113
CrewClothing,CrewClothingPOS,T9T8WX4DSSQ29C32,156A0118721,visa,2023-09-11 12:15:57,BST,Settled,SBZWCP8XXH7NT6G2,GBP,,90.00,1,GBP,,89.66,,0.14,0.02,0.18,visastandarddebit,<auto>,576,,,,,,,,,156
CrewClothing,CrewClothingPOS,T2ZKS8SWQF2XRP52,118A0121655,mc,2023-09-11 12:15:58,BST,Refunded,GPG8KFM6JWDMM6G2,GBP,26.10,,1,GBP,26.10,,,,,,mcpremiumcredit,118A0121655,576,,,,,,,,,118
CrewClothing,CrewClothingPOS,CLHF3TZXMKN73VB2,151A0160428,mc,2023-09-11 12:16:03,BST,Settled,DG24PLGSVK3VQ482,GBP,,29.40,1,GBP,,29.24,,0.05,0.02,0.09,mcpremiumcredit,<auto>,576,,,,,,,,,151
CrewClothing,CrewClothingPOS,KBPHPDRWN3MGX632,626A0124371,mc,2023-09-11 12:16:10,BST,Settled,LLWVGP8XXH7NT6G2,GBP,,37.20,1,GBP,,37.01,,0.06,0.02,0.11,mcpremiumcredit,<auto>,576,,,,,,,,,626
CrewClothing,CrewClothingPOS,CC29FV6HDCH3CH52,116A0113317,visa,2023-09-11 12:16:23,BST,Settled,ZPTP5TZXG6RTJ482,GBP,,39.00,1,GBP,,38.85,,0.06,0.01,0.08,visastandarddebit,<auto>,576,,,,,,,,,116
CrewClothing,CrewClothingPOS,MXZ25RP6VJPMQPB2,114A0116248,visa,2023-09-11 12:17:31,BST,Settled,L2XMMRRCM29WTRG2,GBP,,55.00,1,GBP,,54.78,,0.09,0.02,0.11,visastandarddebit,<auto>,576,,,,,,,,,114
CrewClothing,CrewClothingPOS,SF7SKMNDGVM89VB2,221A0149545,visa,2023-09-11 12:17:39,BST,Settled,NBTGPRRCM29WTRG2,GBP,,39.29,1,GBP,,39.14,,0.06,0.01,0.08,visapremiumdebit,<auto>,576,,,,,,,,,221
CrewClothing,CrewClothingPOS,K8NRVD85Q3N3CH52,171A0116496,mc,2023-09-11 12:17:43,BST,Settled,VMBP7V9QRXVH6XG2,GBP,,22.00,1,GBP,,21.88,,0.04,0.01,0.07,mcpremiumcredit,<auto>,576,,,,,,,,,171
CrewClothing,CrewClothingPOS,S7Z3S6WJJDM4KH52,108A0110500,mc,2023-09-11 12:17:44,BST,Settled,KSCB8Q8XXH7NT6G2,GBP,,22.00,1,GBP,,21.91,,0.04,0.01,0.04,mcsuperpremiumdebit,<auto>,576,,,,,,,,,108
CrewClothing,CrewClothingPOS,DGPNTBDT7LBVM232,172A0114634,visa,2023-09-11 12:17:46,BST,Settled,G99D8V9QRXVH6XG2,GBP,,210.20,1,GBP,,209.17,,0.34,0.06,0.63,visapremiumcredit,<auto>,576,,,,,,,,,172
CrewClothing,CrewClothingPOS,W32CWPHLC8XZ2C32,131A0119079,mc,2023-09-11 12:17:47,BST,Settled,JP5TFGM6JWDMM6G2,GBP,,84.00,1,GBP,,83.59,,0.13,0.03,0.25,mcpremiumcredit,<auto>,576,,,,,,,,,131
CrewClothing,CrewClothingPOS,W27S4W9R3SS3CH52,216A0118305,mc,2023-09-11 12:17:48,BST,Settled,F5L3GGM6JWDMM6G2,GBP,,69.00,1,GBP,,68.65,,0.11,0.03,0.21,mcpremiumcredit,<auto>,576,,,,,,,,,216
CrewClothing,CrewClothingPOS,ST9KTQ5PXNFNTM52,156A0118722,visa,2023-09-11 12:17:54,BST,Settled,VFW99ZWGFR7CC462,GBP,,65.00,1,GBP,,64.75,,0.10,0.02,0.13,visastandarddebit,<auto>,576,,,,,,,,,156
CrewClothing,CrewClothingPOS,FW4T2ZPWQLJMPPG2,229A0139665,visa,2023-09-11 12:18:00,BST,Settled,HZJSWTZXG6RTJ482,GBP,,25.00,1,GBP,,24.90,,0.04,0.01,0.05,visastandarddebit,<auto>,576,,,,,,,,,229
CrewClothing,CrewClothingPOS,KH8PZWBVRCVPV832,121A0118160,mc,2023-09-11 12:18:17,BST,Settled,WWSVNGM6JWDMM6G2,GBP,,30.00,1,GBP,,29.84,,0.05,0.02,0.09,mcpremiumcredit,<auto>,576,,,,,,,,,121
CrewClothing,CrewClothingPOS,QD77MD6WNQ683VB2,627A0108821,visa,2023-09-11 12:19:14,BST,Settled,FDGNJVZXG6RTJ482,GBP,,40.00,1,GBP,,39.85,,0.06,0.01,0.08,visastandarddebit,<auto>,576,,,,,,,,,627
CrewClothing,CrewClothingPOS,CXVS6LBFJKHXZP52,172A0114635,visa,2023-09-11 12:19:16,BST,Settled,GV2ZWZWGFR7CC462,GBP,,80.00,1,GBP,,79.60,,0.13,0.03,0.24,visastandardcredit,<auto>,576,,,,,,,,,172
CrewClothing,CrewClothingPOS,SBZF2CV4HWQG4FG2,127A0116963,visa,2023-09-11 12:19:17,BST,Settled,JQDCGDT2GZ8TJ482,GBP,,87.00,1,GBP,,86.67,,0.14,0.02,0.17,visapremiumdebit,<auto>,576,,,,,,,,,127
CrewClothing,CrewClothingPOS,ZF9ZXZS7G3VMPPG2,199A0115371,mc,2023-09-11 12:19:22,BST,Settled,HPGM2R8XXH7NT6G2,GBP,,184.00,1,GBP,,183.09,,0.29,0.07,0.55,mcpremiumcredit,<auto>,576,,,,,,,,,199
CrewClothing,CrewClothingPOS,HKZS3ZD353ZRC2C2,103A0123888,mc,2023-09-11 12:19:26,BST,Settled,HPXQL2V9GVWXVT32,GBP,,82.00,1,GBP,,81.68,,0.13,0.03,0.16,mcstandarddebit,<auto>,576,,,,,,,,,103
CrewClothing,CrewClothingPOS,WD8725NSXN3JBFG2,177A0117474,visa,2023-09-11 12:19:26,BST,Settled,DQNBB28MDT3TLKH2,GBP,,18.00,1,GBP,,17.91,,0.03,0.01,0.05,visapremiumcredit,<auto>,576,,,,,,,,,177
CrewClothing,CrewClothingPOS,TKLHFBPM3ZNWRP52,617A0119140,visa,2023-09-11 12:19:26,BST,Settled,FD3FMVZXG6RTJ482,GBP,,22.50,1,GBP,,22.40,,0.04,0.01,0.05,visapremiumdebit,<auto>,576,,,,,,,,,617
CrewClothing,CrewClothingPOS,CK4W5GKCB6XFX632,182A0156029,mc,2023-09-11 12:19:27,BST,Settled,MTHRG7NTFWVFZP72,GBP,,97.20,1,GBP,,96.71,,0.16,0.04,0.29,mcpremiumcredit,<auto>,576,,,,,,,,,182
CrewClothing,CrewClothingPOS,QF6V698FXJGTK2C2,616A0140182,mc,2023-09-11 12:19:58,BST,Settled,H2XSBR8XXH7NT6G2,GBP,,91.60,1,GBP,,91.23,,0.15,0.04,0.18,mcstandarddebit,<auto>,576,,,,,,,,,616
CrewClothing,CrewClothingPOS,PTM3DQC7X7KCHK52,220A0128119,visa,2023-09-11 12:19:58,BST,Refunded,ZK7PVVZXG6RTJ482,GBP,27.00,,1,GBP,27.00,,,,,,visastandardcredit,220A0128119,576,,,,,,,,,220
CrewClothing,CrewClothingPOS,F49TVX4BFG7PV832,613A0124685,visa,2023-09-11 12:20:25,BST,Settled,BJM93TRCM29WTRG2,GBP,,55.00,1,GBP,,54.78,,0.09,0.02,0.11,visastandarddebit,<auto>,576,,,,,,,,,613
CrewClothing,CrewClothingPOS,JWF4BRDBNRLZ2C32,182A0156030,visa,2023-09-11 12:20:31,BST,Settled,MW65T28MDT3TLKH2,GBP,,38.50,1,GBP,,38.30,,0.06,0.02,0.12,visapremiumcredit,<auto>,576,,,,,,,,,182
CrewClothing,CrewClothingPOS,S98CNVFHKBHVM232,223A0134793,visa,2023-09-11 12:21:04,BST,Settled,JFXTTR8XXH7NT6G2,GBP,,49.30,1,GBP,,49.10,,0.08,0.02,0.10,visastandarddebit,<auto>,576,,,,,,,,,223
CrewClothing,CrewClothingPOS,FHV4X5R4N5FJBFG2,186A0118753,visa,2023-09-11 12:21:05,BST,Settled,RQC4VR8XXH7NT6G2,GBP,,32.00,1,GBP,,31.88,,0.05,0.01,0.06,visastandarddebit,<auto>,576,,,,,,,,,186
CrewClothing,CrewClothingPOS,X35T4RNFJBTP4932,229A0139666,mc,2023-09-11 12:21:09,BST,Settled,XBNTCFT2GZ8TJ482,GBP,,202.00,1,GBP,,200.99,,0.32,0.08,0.61,mcstandardcredit,<auto>,576,,,,,,,,,229
CrewClothing,CrewClothingPOS,FW927NGSP66J8C52,2023-09-11 12:19:58,visa,2023-09-11 12:21:11,BST,Settled,T3ZDV2XGFR7CC462,GBP,,80.00,1,GBP,,79.69,,0.13,0.02,0.16,visastandarddebit,<auto>,576,,,,,,,,,213
CrewClothing,CrewClothingPOS,JKKK7RNFJBTP4932,187A0126900,visa,2023-09-11 12:21:37,BST,Settled,NJPZKFT2GZ8TJ482,GBP,,95.00,1,GBP,,94.64,,0.15,0.02,0.19,visastandarddebit,<auto>,576,,,,,,,,,187
CrewClothing,CrewClothingPOS,W63FF5G82LTNXPB2,2023-09-11 12:20:47,visa,2023-09-11 12:21:51,BST,Settled,XMMH73XGFR7CC462,GBP,,16.00,1,GBP,,15.91,,0.03,0.01,0.05,visapremiumcredit,<auto>,576,,,,,,,,,127
CrewClothing,CrewClothingPOS,ZS7C75R3RZHTF232,2023-09-11 12:20:33,visa,2023-09-11 12:21:54,BST,Settled,RJ3S38WH8KPJDXG2,GBP,,26.00,1,GBP,,25.90,,0.04,0.01,0.05,visastandarddebit,<auto>,576,,,,,,,,,136
CrewClothing,CrewClothingPOS,LDBZ9L5WRRN4Q4C2,149A0121424,visa,2023-09-11 12:22:01,BST,Settled,RHVNM9GWV3RRDKH2,GBP,,180.00,1,GBP,,179.31,,0.29,0.04,0.36,visastandarddebit,<auto>,576,,,,,,,,,149
CrewClothing,CrewClothingPOS,W49TPDXBX2PH2C52,118A0121656,mc,2023-09-11 12:22:06,BST,Settled,BX83KJM6JWDMM6G2,GBP,,118.00,1,GBP,,117.41,,0.19,0.05,0.35,mcsuperpremiumcredit,<auto>,576,,,,,,,,,118
CrewClothing,CrewClothingPOS,J9XBNDQQK52H2C52,189A0176196,mc,2023-09-11 12:22:06,BST,Settled,CRZFW3V9GVWXVT32,GBP,,131.00,1,GBP,,130.35,,0.21,0.05,0.39,mcpremiumcredit,<auto>,576,,,,,,,,,189
CrewClothing,CrewClothingPOS,H7LCRH3N3Q2PV832,193A0155855,mc,2023-09-11 12:22:17,BST,Settled,LDV4WFT2GZ8TJ482,GBP,,87.00,1,GBP,,86.65,,0.14,0.04,0.17,mcstandarddebit,<auto>,576,,,,,,,,,193
CrewClothing,CrewClothingPOS,SPG569WJJDM4KH52,221A0149546,mc,2023-09-11 12:22:21,BST,Settled,WH3HNJM6JWDMM6G2,GBP,,56.50,1,GBP,,56.27,,0.09,0.03,0.11,mcsuperpremiumdebit,<auto>,576,,,,,,,,,221
CrewClothing,CrewClothingPOS,D7QDQSN3DDD4J4C2,608A0113277,visa,2023-09-11 12:22:29,BST,Settled,LD245XZXG6RTJ482,GBP,,103.00,1,GBP,,102.60,,0.16,0.03,0.21,visastandarddebit,<auto>,576,,,,,,,,,608
CrewClothing,CrewClothingPOS,H25M9G97D7J83VB2,229A0139667,mc,2023-09-11 12:22:32,BST,Settled,J85ZQJM6JWDMM6G2,GBP,,38.50,1,GBP,,38.30,,0.06,0.02,0.12,mcsuperpremiumcredit,<auto>,576,,,,,,,,,229
CrewClothing,CrewClothingPOS,F87LJ4F47H697F32,229A0139668,mc,2023-09-11 12:22:47,BST,Settled,LQM66GT2GZ8TJ482,GBP,,25.00,1,GBP,,24.90,,0.04,0.01,0.05,mcstandarddebit,<auto>,576,,,,,,,,,229
CrewClothing,CrewClothingPOS,KZGGWXP8T4SRGHG2,604A0143716,mc,2023-09-11 12:23:01,BST,Settled,JJGXC4V9GVWXVT32,GBP,,12.00,1,GBP,,11.93,,0.02,0.01,0.04,mcsuperpremiumcredit,<auto>,576,,,,,,,,,604
CrewClothing,CrewClothingPOS,VZXBJPZ77BBFQ632,113A0202485,visa,2023-09-11 12:23:08,BST,Settled,J5XPVRZ8H8TJGHH2,GBP,,46.00,1,GBP,,45.82,,0.07,0.02,0.09,visastandarddebit,<auto>,576,,,,,,,,,113
CrewClothing,CrewClothingPOS,TGKDCH5T2MB3CH52,220A0128120,visa,2023-09-11 12:23:18,BST,Settled,NZLDBNGRFC8X3SG2,GBP,,24.30,1,GBP,,24.18,,0.04,0.01,0.07,visastandardcredit,<auto>,576,,,,,,,,,220
CrewClothing,CrewClothingPOS,M83DLQ9ZVV3J7XB2,166A0133083,mc,2023-09-11 12:23:25,BST,Settled,KK7ZCNGRFC8X3SG2,GBP,,80.00,1,GBP,,79.60,,0.13,0.03,0.24,mcpremiumcredit,<auto>,576,,,,,,,,,166
CrewClothing,CrewClothingPOS,XS6LQF9KJ5ZTM232,626A0124372,visa,2023-09-11 12:23:34,BST,Settled,RHXM4SZ8H8TJGHH2,GBP,,87.10,1,GBP,,86.67,,0.14,0.03,0.26,visapremiumcredit,<auto>,576,,,,,,,,,626
CrewClothing,CrewClothingPOS,ZGGQ2LRK4CPMPPG2,164A0135284,visa,2023-09-11 12:23:42,BST,Settled,FQRDX8WH8KPJDXG2,GBP,,50.00,1,GBP,,49.80,,0.08,0.02,0.10,visastandarddebit,<auto>,576,,,,,,,,,164
CrewClothing,CrewClothingPOS,L8HQKSVZV7JQ4932,216A0118306,visa,2023-09-11 12:23:46,BST,Settled,F5266Z9QRXVH6XG2,GBP,,27.00,1,GBP,,26.90,,0.04,0.01,0.05,visastandarddebit,<auto>,576,,,,,,,,,216
CrewClothing,CrewClothingPOS,BQ2CCLJWH4MMMM52,616A0140183,visa,2023-09-11 12:23:51,BST,Settled,M9BT64XGFR7CC462,GBP,,12.00,1,GBP,,11.93,,0.02,0.01,0.04,visastandardcredit,<auto>,576,,,,,,,,,616
CrewClothing,CrewClothingPOS,WDPVGTN3DDD4J4C2,221A0149547,visa,2023-09-11 12:23:52,BST,Settled,BPGZRXZXG6RTJ482,GBP,,52.00,1,GBP,,51.80,,0.08,0.02,0.10,visastandarddebit,<auto>,576,,,,,,,,,221
CrewClothing,CrewClothingPOS,M3JFXJXDP73KFXB2,194A0138559,visa,2023-09-11 12:23:53,BST,Refunded,BCW7SXZXG6RTJ482,GBP,31.50,,1,GBP,31.50,,,,,,visastandarddebit,194A0138559,576,,,,,,,,,194
CrewClothing,CrewClothingPOS,R6NHR4245DF29C32,114A0116250,visa,2023-09-11 12:23:54,BST,Settled,MMJ5H48MDT3TLKH2,GBP,,36.90,1,GBP,,36.76,,0.06,0.01,0.07,visastandarddebit,<auto>,576,,,,,,,,,114
CrewClothing,CrewClothingPOS,XFW7RFXBX2PH2C52,632A0102583,visa,2023-09-11 12:24:17,BST,Refunded,TCKLFT8XXH7NT6G2,GBP,36.90,,1,GBP,36.90,,,,,,visastandarddebit,632A0102583,576,,,,,,,,,632
CrewClothing,CrewClothingPOS,SD7JPPB3RFNR8HG2,229A0139669,mc,2023-09-11 12:24:18,BST,Settled,VX33GT8XXH7NT6G2,GBP,,50.00,1,GBP,,49.80,,0.08,0.02,0.10,mcstandarddebit,<auto>,576,,,,,,,,,229
